地点,取得時間,AQI値,大気質ステータス,主要汚染物質,PM2.5,PM10,O3,NO2,温度,湿度,気圧,風速,降水量
神戸市 須磨区,2025-05-07 22:00:00+00:00,83.0,最高に良い大気質,o3,,13.24,22.38,21.73,,,,,
神戸市 須磨区,2025-05-07 23:00:00+00:00,85.0,最高に良い大気質,no2,,7.97,19.36,20.5,,,,,
神戸市 須磨区,2025-05-08 00:00:00+00:00,70.0,良い大気質,no2,,15.09,8.71,40.07,,,,,
神戸市 須磨区,2025-05-08 01:00:00+00:00,71.0,良い大気質,no2,,13.79,14.7,37.69,,,,,
神戸市 須磨区,2025-05-08 02:00:00+00:00,78.0,良い大気質,o3,,15.2,27.65,25.32,,,,,
神戸市 須磨区,2025-05-08 03:00:00+00:00,72.0,良い大気質,o3,,15.75,35.39,20.26,,,,,
神戸市 須磨区,2025-05-08 04:00:00+00:00,71.0,良い大気質,o3,,17.78,36.14,20.75,,,,,
神戸市 須磨区,2025-05-08 05:00:00+00:00,61.0,良い大気質,o3,,17.89,49.58,11.61,,,,,
神戸市 須磨区,2025-05-08 06:00:00+00:00,61.0,良い大気質,o3,,18.41,49.63,14.04,,,,,
神戸市 須磨区,2025-05-08 07:00:00+00:00,56.0,中レベルの大気質,o3,,17.63,55.01,13.92,,,,,
神戸市 須磨区,2025-05-08 08:00:00+00:00,53.0,中レベルの大気質,o3,,15.55,59.7,13.03,,,,,
神戸市 須磨区,2025-05-08 09:00:00+00:00,56.0,中レベルの大気質,o3,,14.69,55.82,19.72,,,,,
神戸市 須磨区,2025-05-08 10:00:00+00:00,55.0,中レベルの大気質,o3,,15.74,56.12,22.39,,,,,
神戸市 須磨区,2025-05-08 11:00:00+00:00,49.0,中レベルの大気質,o3,,10.92,64.22,8.1,,,,,
神戸市 須磨区,2025-05-08 12:00:00+00:00,53.0,中レベルの大気質,o3,,10.14,59.25,14.19,,,,,
神戸市 須磨区,2025-05-08 13:00:00+00:00,59.0,中レベルの大気質,o3,,14.12,51.29,24.06,,,,,
神戸市 須磨区,2025-05-08 14:00:00+00:00,62.0,良い大気質,o3,,14.2,48.29,21.11,,,,,
神戸市 須磨区,2025-05-08 15:00:00+00:00,61.0,良い大気質,o3,,16.7,49.39,18.79,,,,,
神戸市 須磨区,2025-05-08 16:00:00+00:00,61.0,良い大気質,o3,,15.79,49.39,9.16,,,,,
神戸市 須磨区,2025-05-08 17:00:00+00:00,63.0,良い大気質,o3,,14.84,46.4,20.31,,,,,
神戸市 須磨区,2025-05-08 18:00:00+00:00,62.0,良い大気質,o3,,14.82,48.25,19.08,,,,,
神戸市 須磨区,2025-05-08 19:00:00+00:00,74.0,良い大気質,o3,,16.75,32.78,25.71,,,,,
神戸市 須磨区,2025-05-08 20:00:00+00:00,78.0,良い大気質,pm25,,15.79,25.6,25.87,,,,,
神戸市 須磨区,2025-05-08 21:00:00+00:00,82.0,最高に良い大気質,o3,,13.05,23.35,19.3,,,,,
神戸市 須磨区,2025-05-08 22:00:00+00:00,79.0,良い大気質,no2,,19.54,19.37,27.88,,,,,
神戸市 須磨区,2025-05-08 23:00:00+00:00,81.0,最高に良い大気質,no2,,19.63,24.15,25.5,,,,,
神戸市 須磨区,2025-05-09 00:00:00+00:00,65.0,良い大気質,no2,,19.65,5.65,45.35,,,,,
神戸市 須磨区,2025-05-09 01:00:00+00:00,73.0,良い大気質,no2,,18.69,17.31,35.13,,,,,
神戸市 須磨区,2025-05-09 02:00:00+00:00,75.0,良い大気質,pm25,,19.52,24.25,28.97,,,,,
神戸市 須磨区,2025-05-09 03:00:00+00:00,74.0,良い大気質,pm25,,24.32,24.75,28.21,,,,,
神戸市 須磨区,2025-05-09 04:00:00+00:00,70.0,良い大気質,pm25,,21.85,9.7,10.48,,,,,
神戸市 須磨区,2025-05-09 05:00:00+00:00,68.0,良い大気質,no2,,15.27,14.44,41.77,,,,,
神戸市 須磨区,2025-05-09 06:00:00+00:00,64.0,良い大気質,pm10,,39.73,25.32,36.16,,,,,
神戸市 須磨区,2025-05-09 07:00:00+00:00,69.0,良い大気質,pm25,,30.29,31.37,33.95,,,,,
神戸市 須磨区,2025-05-09 08:00:00+00:00,73.0,良い大気質,pm10,,30.28,33.43,34.57,,,,,
神戸市 須磨区,2025-05-09 09:00:00+00:00,72.0,良い大気質,o3,,23.56,35.85,27.61,,,,,
神戸市 須磨区,2025-05-09 10:00:00+00:00,67.0,良い大気質,o3,,23.46,41.07,16.01,,,,,
神戸市 須磨区,2025-05-09 11:00:00+00:00,68.0,良い大気質,o3,,23.03,40.0,18.43,,,,,
神戸市 須磨区,2025-05-09 12:00:00+00:00,75.0,良い大気質,o3,,,,,,,,,
神戸市 須磨区,2025-05-09 13:00:00+00:00,65.0,良い大気質,no2,,,,,,,,,
神戸市 須磨区,2025-05-09 14:00:00+00:00,71.0,良い大気質,no2,,,,,,,,,
神戸市 須磨区,2025-05-09 15:00:00+00:00,73.0,良い大気質,o3,,,,,,,,,
神戸市 須磨区,2025-05-09 16:00:00+00:00,71.0,良い大気質,o3,,,,,,,,,
神戸市 須磨区,2025-05-09 17:00:00+00:00,67.0,良い大気質,o3,,,,,,,,,
神戸市 須磨区,2025-05-09 18:00:00+00:00,65.0,良い大気質,o3,,,,,,,,,
神戸市 須磨区,2025-05-09 19:00:00+00:00,65.0,良い大気質,o3,,,,,,,,,
神戸市 須磨区,2025-05-09 20:00:00+00:00,63.0,良い大気質,o3,,,,,,,,,
神戸市 須磨区,2025-05-09 21:00:00+00:00,68.0,良い大気質,o3,,,,,,,,,
神戸市 須磨区,2025-05-09 22:00:00+00:00,70.0,良い大気質,o3,,,,,,,,,
神戸市 須磨区,2025-05-09 23:00:00+00:00,69.0,良い大気質,o3,,,,,,,,,
神戸市 須磨区,2025-05-10 00:00:00+00:00,71.0,良い大気質,o3,,,,,,,,,
神戸市 須磨区,2025-05-10 01:00:00+00:00,77.0,良い大気質,o3,,,,,,,,,
神戸市 須磨区,2025-05-10 02:00:00+00:00,79.0,良い大気質,o3,,,,,,,,,
神戸市 須磨区,2025-05-10 03:00:00+00:00,81.0,最高に良い大気質,o3,,,,,,,,,
神戸市 須磨区,2025-05-10 04:00:00+00:00,78.0,良い大気質,o3,,,,,,,,,
神戸市 須磨区,2025-05-10 05:00:00+00:00,70.0,良い大気質,pm10,,,,,,,,,
神戸市 須磨区,2025-05-10 06:00:00+00:00,66.0,良い大気質,o3,,,,,,,,,
神戸市 須磨区,2025-05-10 07:00:00+00:00,69.0,良い大気質,o3,,,,,,,,,
神戸市 須磨区,2025-05-10 08:00:00+00:00,67.0,良い大気質,o3,,,,,,,,,
神戸市 須磨区,2025-05-10 09:00:00+00:00,69.0,良い大気質,o3,,,,,,,,,
神戸市 須磨区,2025-05-10 10:00:00+00:00,54.0,中レベルの大気質,o3,,,,,,,,,
神戸市 須磨区,2025-05-10 11:00:00+00:00,51.0,中レベルの大気質,o3,,,,,,,,,
神戸市 須磨区,2025-05-10 12:00:00+00:00,52.0,中レベルの大気質,o3,,20.77,60.11,5.86,,,,,
神戸市 須磨区,2025-05-10 13:00:00+00:00,51.0,中レベルの大気質,o3,,23.81,62.16,3.8,,,,,
神戸市 須磨区,2025-05-10 14:00:00+00:00,53.0,中レベルの大気質,o3,,23.84,59.03,7.39,,,,,
神戸市 須磨区,2025-05-10 15:00:00+00:00,53.0,中レベルの大気質,o3,,25.9,59.18,6.28,,,,,
神戸市 須磨区,2025-05-10 16:00:00+00:00,52.0,中レベルの大気質,o3,,19.05,60.17,2.3,,,,,
神戸市 須磨区,2025-05-10 17:00:00+00:00,55.0,中レベルの大気質,o3,,27.99,57.19,4.73,,,,,
神戸市 須磨区,2025-05-10 18:00:00+00:00,57.0,中レベルの大気質,o3,,25.54,54.08,6.84,,,,,
神戸市 須磨区,2025-05-10 19:00:00+00:00,56.0,中レベルの大気質,o3,,21.8,55.18,5.51,,,,,
神戸市 須磨区,2025-05-10 20:00:00+00:00,58.0,中レベルの大気質,o3,,19.82,53.22,3.35,,,,,
神戸市 須磨区,2025-05-10 21:00:00+00:00,57.0,中レベルの大気質,o3,,13.15,54.08,3.45,,,,,
神戸市 須磨区,2025-05-10 22:00:00+00:00,59.0,中レベルの大気質,o3,,14.63,52.14,4.66,,,,,
神戸市 須磨区,2025-05-10 23:00:00+00:00,59.0,中レベルの大気質,o3,,10.77,51.18,5.81,,,,,
神戸市 須磨区,2025-05-11 00:00:00+00:00,63.0,良い大気質,o3,,11.9,46.07,6.53,,,,,
神戸市 須磨区,2025-05-11 01:00:00+00:00,64.0,良い大気質,o3,,11.79,45.31,8.97,,,,,
神戸市 須磨区,2025-05-11 02:00:00+00:00,62.0,良い大気質,o3,,12.87,48.25,7.53,,,,,
神戸市 須磨区,2025-05-11 03:00:00+00:00,58.0,中レベルの大気質,o3,,14.78,53.05,6.7,,,,,
神戸市 須磨区,2025-05-11 04:00:00+00:00,56.0,中レベルの大気質,o3,,18.58,55.12,6.94,,,,,
神戸市 須磨区,2025-05-11 05:00:00+00:00,55.0,中レベルの大気質,o3,,9.96,57.23,4.15,,,,,
神戸市 須磨区,2025-05-11 06:00:00+00:00,50.0,中レベルの大気質,o3,,13.08,62.35,5.35,,,,,
神戸市 須磨区,2025-05-11 07:00:00+00:00,50.0,中レベルの大気質,o3,,15.05,62.36,6.55,,,,,
神戸市 須磨区,2025-05-11 08:00:00+00:00,51.0,中レベルの大気質,o3,,16.14,61.36,6.49,,,,,
神戸市 須磨区,2025-05-11 09:00:00+00:00,53.0,中レベルの大気質,o3,,13.34,59.24,7.2,,,,,
神戸市 須磨区,2025-05-11 10:00:00+00:00,52.0,中レベルの大気質,o3,,14.15,60.03,10.23,,,,,
神戸市 須磨区,2025-05-11 11:00:00+00:00,55.0,中レベルの大気質,o3,,13.69,57.21,11.08,,,,,
神戸市 須磨区,2025-05-11 12:00:00+00:00,58.0,中レベルの大気質,o3,,12.06,53.02,15.29,,,,,
神戸市 須磨区,2025-05-11 13:00:00+00:00,63.0,良い大気質,o3,,14.64,46.44,17.14,,,,,
神戸市 須磨区,2025-05-11 14:00:00+00:00,60.0,良い大気質,o3,,17.59,50.14,10.74,,,,,
神戸市 須磨区,2025-05-11 15:00:00+00:00,59.0,中レベルの大気質,o3,,14.04,51.07,7.12,,,,,
神戸市 須磨区,2025-05-11 16:00:00+00:00,59.0,中レベルの大気質,o3,,18.54,51.07,5.59,,,,,
神戸市 須磨区,2025-05-11 17:00:00+00:00,62.0,良い大気質,o3,,18.67,48.17,7.23,,,,,
神戸市 須磨区,2025-05-11 18:00:00+00:00,62.0,良い大気質,o3,,21.4,47.27,8.11,,,,,
神戸市 須磨区,2025-05-11 19:00:00+00:00,57.0,中レベルの大気質,o3,,14.57,54.17,5.46,,,,,
神戸市 須磨区,2025-05-11 20:00:00+00:00,59.0,中レベルの大気質,o3,,16.55,51.11,5.45,,,,,
神戸市 須磨区,2025-05-11 21:00:00+00:00,60.0,良い大気質,o3,,16.57,50.12,5.67,,,,,
神戸市 須磨区,2025-05-11 22:00:00+00:00,63.0,良い大気質,o3,,15.61,46.19,7.83,,,,,
神戸市 須磨区,2025-05-11 23:00:00+00:00,66.0,良い大気質,o3,,13.03,43.21,5.38,,,,,
神戸市 須磨区,2025-05-12 00:00:00+00:00,68.0,良い大気質,o3,,17.64,40.34,14.97,,,,,
神戸市 須磨区,2025-05-12 01:00:00+00:00,71.0,良い大気質,o3,,17.94,37.25,17.24,,,,,
神戸市 須磨区,2025-05-12 02:00:00+00:00,69.0,良い大気質,pm25,,29.84,35.2,15.9,,,,,
神戸市 須磨区,2025-05-12 03:00:00+00:00,68.0,良い大気質,o3,,24.91,41.05,13.84,,,,,
神戸市 須磨区,2025-05-12 04:00:00+00:00,64.0,良い大気質,o3,,23.79,45.86,10.04,,,,,
神戸市 須磨区,2025-05-12 05:00:00+00:00,62.0,良い大気質,o3,,20.16,47.99,6.21,,,,,
神戸市 須磨区,2025-05-12 06:00:00+00:00,59.0,中レベルの大気質,o3,,25.78,51.1,9.26,,,,,
神戸市 須磨区,2025-05-12 07:00:00+00:00,56.0,中レベルの大気質,o3,,28.71,55.02,11.21,,,,,
神戸市 須磨区,2025-05-12 08:00:00+00:00,50.0,中レベルの大気質,o3,,32.59,63.0,10.03,,,,,
神戸市 須磨区,2025-05-12 09:00:00+00:00,44.0,中レベルの大気質,o3,,31.72,70.1,10.13,,,,,
神戸市 須磨区,2025-05-12 10:00:00+00:00,44.0,中レベルの大気質,o3,,31.72,70.1,18.24,,,,,
神戸市 須磨区,2025-05-12 11:00:00+00:00,59.0,中レベルの大気質,o3,,28.91,51.86,30.36,,,,,
神戸市 須磨区,2025-05-12 12:00:00+00:00,52.0,中レベルの大気質,o3,,30.06,60.25,22.37,,,,,
神戸市 須磨区,2025-05-12 13:00:00+00:00,63.0,良い大気質,pm25,,29.09,39.9,39.75,,,,,
神戸市 須磨区,2025-05-12 14:00:00+00:00,61.0,良い大気質,o3,,28.12,48.56,26.13,,,,,
神戸市 須磨区,2025-05-12 15:00:00+00:00,66.0,良い大気質,pm25,,27.07,39.55,29.11,,,,,
神戸市 須磨区,2025-05-12 16:00:00+00:00,65.0,良い大気質,pm25,,25.28,30.47,33.42,,,,,
神戸市 須磨区,2025-05-12 17:00:00+00:00,73.0,良い大気質,pm25,,20.19,29.57,25.44,,,,,
神戸市 須磨区,2025-05-12 18:00:00+00:00,72.0,良い大気質,pm25,,21.98,17.93,29.45,,,,,
神戸市 須磨区,2025-05-12 19:00:00+00:00,71.0,良い大気質,pm25,,21.96,17.48,26.68,,,,,
神戸市 須磨区,2025-05-12 20:00:00+00:00,73.0,良い大気質,pm25,,19.83,21.27,23.05,,,,,
神戸市 須磨区,2025-05-12 21:00:00+00:00,74.0,良い大気質,pm25,,20.76,18.32,25.03,,,,,
神戸市 須磨区,2025-05-12 22:00:00+00:00,72.0,良い大気質,pm25,,22.2,14.46,27.07,,,,,
神戸市 須磨区,2025-05-12 23:00:00+00:00,72.0,良い大気質,pm25,,24.12,12.63,29.69,,,,,
神戸市 須磨区,2025-05-13 00:00:00+00:00,69.0,良い大気質,pm25,,25.13,7.53,31.73,,,,,
神戸市 須磨区,2025-05-13 01:00:00+00:00,69.0,良い大気質,pm25,,27.09,11.34,31.68,,,,,
神戸市 須磨区,2025-05-13 02:00:00+00:00,65.0,良い大気質,pm25,,27.98,21.26,31.04,,,,,
神戸市 須磨区,2025-05-13 03:00:00+00:00,59.0,中レベルの大気質,pm25,,34.65,21.82,30.0,,,,,
神戸市 須磨区,2025-05-13 04:00:00+00:00,59.0,中レベルの大気質,pm25,,35.47,33.17,27.53,,,,,
神戸市 須磨区,2025-05-13 05:00:00+00:00,59.0,中レベルの大気質,o3,,32.63,51.09,23.88,,,,,
神戸市 須磨区,2025-05-13 06:00:00+00:00,41.0,中レベルの大気質,o3,,28.03,74.13,14.66,,,,,
神戸市 須磨区,2025-05-13 07:00:00+00:00,39.0,悪い大気質,o3,,30.96,76.25,16.17,,,,,
神戸市 須磨区,2025-05-13 08:00:00+00:00,36.0,悪い大気質,o3,,33.69,82.99,15.03,,,,,
神戸市 須磨区,2025-05-13 09:00:00+00:00,37.0,悪い大気質,o3,,31.37,82.09,20.97,,,,,
神戸市 須磨区,2025-05-13 10:00:00+00:00,32.0,悪い大気質,o3,,30.0,92.55,15.08,,,,,
神戸市 須磨区,2025-05-13 11:00:00+00:00,39.0,悪い大気質,o3,,28.18,78.15,22.25,,,,,
神戸市 須磨区,2025-05-13 12:00:00+00:00,47.0,中レベルの大気質,o3,,,,,,,,,
神戸市 須磨区,2025-05-13 13:00:00+00:00,58.0,中レベルの大気質,o3,,,,,,,,,
神戸市 須磨区,2025-05-13 14:00:00+00:00,48.0,中レベルの大気質,o3,,,,,,,,,
神戸市 須磨区,2025-05-13 15:00:00+00:00,45.0,中レベルの大気質,o3,,,,,,,,,
神戸市 須磨区,2025-05-13 16:00:00+00:00,44.0,中レベルの大気質,o3,,,,,,,,,
神戸市 須磨区,2025-05-13 17:00:00+00:00,40.0,中レベルの大気質,o3,,,,,,,,,
神戸市 須磨区,2025-05-13 18:00:00+00:00,45.0,中レベルの大気質,o3,,,,,,,,,
神戸市 須磨区,2025-05-13 19:00:00+00:00,45.0,中レベルの大気質,o3,,,,,,,,,
神戸市 須磨区,2025-05-13 20:00:00+00:00,56.0,中レベルの大気質,o3,,,,,,,,,
神戸市 須磨区,2025-05-13 21:00:00+00:00,66.0,良い大気質,pm25,,,,,,,,,
神戸市 須磨区,2025-05-13 22:00:00+00:00,70.0,良い大気質,o3,,,,,,,,,
神戸市 須磨区,2025-05-13 23:00:00+00:00,74.0,良い大気質,pm25,,,,,,,,,
神戸市 須磨区,2025-05-14 00:00:00+00:00,67.0,良い大気質,pm25,,,,,,,,,
神戸市 須磨区,2025-05-14 01:00:00+00:00,74.0,良い大気質,no2,,,,,,,,,
神戸市 須磨区,2025-05-14 02:00:00+00:00,66.0,良い大気質,pm25,,,,,,,,,
神戸市 須磨区,2025-05-14 03:00:00+00:00,60.0,良い大気質,pm25,,,,,,,,,
神戸市 須磨区,2025-05-14 04:00:00+00:00,57.0,中レベルの大気質,pm25,,,,,,,,,
神戸市 須磨区,2025-05-14 05:00:00+00:00,56.0,中レベルの大気質,pm25,,,,,,,,,
神戸市 須磨区,2025-05-14 06:00:00+00:00,50.0,中レベルの大気質,o3,,,,,,,,,
神戸市 須磨区,2025-05-14 07:00:00+00:00,38.0,悪い大気質,o3,,,,,,,,,
神戸市 須磨区,2025-05-14 08:00:00+00:00,38.0,悪い大気質,o3,,,,,,,,,
神戸市 須磨区,2025-05-14 09:00:00+00:00,44.0,中レベルの大気質,o3,,,,,,,,,
神戸市 須磨区,2025-05-14 10:00:00+00:00,43.0,中レベルの大気質,o3,,,,,,,,,
神戸市 須磨区,2025-05-14 11:00:00+00:00,46.0,中レベルの大気質,o3,,,,,,,,,
神戸市 須磨区,2025-05-14 12:00:00+00:00,51.0,中レベルの大気質,o3,,22.11,62.08,18.49,,,,,
神戸市 須磨区,2025-05-14 13:00:00+00:00,52.0,中レベルの大気質,o3,,24.03,60.26,18.34,,,,,
神戸市 須磨区,2025-05-14 14:00:00+00:00,53.0,中レベルの大気質,o3,,24.96,58.51,17.12,,,,,
神戸市 須磨区,2025-05-14 15:00:00+00:00,56.0,中レベルの大気質,o3,,26.96,55.51,15.9,,,,,
神戸市 須磨区,2025-05-14 16:00:00+00:00,58.0,中レベルの大気質,o3,,24.94,53.31,14.12,,,,,
神戸市 須磨区,2025-05-14 17:00:00+00:00,66.0,良い大気質,o3,,22.82,42.61,16.79,,,,,
神戸市 須磨区,2025-05-14 18:00:00+00:00,73.0,良い大気質,o3,,18.02,33.88,21.49,,,,,
神戸市 須磨区,2025-05-14 19:00:00+00:00,71.0,良い大気質,pm25,,22.95,33.82,20.16,,,,,
神戸市 須磨区,2025-05-14 20:00:00+00:00,67.0,良い大気質,pm25,,24.67,36.43,20.02,,,,,
神戸市 須磨区,2025-05-14 21:00:00+00:00,74.0,良い大気質,o3,,23.6,33.55,21.7,,,,,
神戸市 須磨区,2025-05-14 22:00:00+00:00,74.0,良い大気質,pm25,,24.55,30.55,23.56,,,,,
神戸市 須磨区,2025-05-14 23:00:00+00:00,68.0,良い大気質,pm25,,26.08,19.11,35.67,,,,,
神戸市 須磨区,2025-05-15 00:00:00+00:00,69.0,良い大気質,no2,,26.08,13.95,40.54,,,,,
神戸市 須磨区,2025-05-15 01:00:00+00:00,71.0,良い大気質,pm25,,26.13,24.52,33.57,,,,,
神戸市 須磨区,2025-05-15 02:00:00+00:00,66.0,良い大気質,o3,,28.64,43.44,24.16,,,,,
神戸市 須磨区,2025-05-15 03:00:00+00:00,56.0,中レベルの大気質,o3,,26.9,55.15,15.22,,,,,
神戸市 須磨区,2025-05-15 04:00:00+00:00,50.0,中レベルの大気質,o3,,22.18,62.77,9.83,,,,,
神戸市 須磨区,2025-05-15 05:00:00+00:00,49.0,中レベルの大気質,o3,,25.14,63.61,9.33,,,,,
神戸市 須磨区,2025-05-15 06:00:00+00:00,48.0,中レベルの大気質,o3,,21.3,64.77,8.2,,,,,
神戸市 須磨区,2025-05-15 07:00:00+00:00,51.0,中レベルの大気質,o3,,22.04,61.03,9.4,,,,,
神戸市 須磨区,2025-05-15 08:00:00+00:00,58.0,中レベルの大気質,o3,,20.98,53.23,15.19,,,,,
神戸市 須磨区,2025-05-15 09:00:00+00:00,62.0,良い大気質,o3,,21.07,47.52,19.42,,,,,
神戸市 須磨区,2025-05-15 10:00:00+00:00,58.0,中レベルの大気質,o3,,20.98,52.3,17.06,,,,,
神戸市 須磨区,2025-05-15 11:00:00+00:00,54.0,中レベルの大気質,o3,,23.79,58.01,10.5,,,,,
神戸市 須磨区,2025-05-15 12:00:00+00:00,56.0,中レベルの大気質,o3,,21.97,55.99,12.54,,,,,
神戸市 須磨区,2025-05-15 13:00:00+00:00,55.0,中レベルの大気質,o3,,19.06,57.05,12.5,,,,,
神戸市 須磨区,2025-05-15 14:00:00+00:00,54.0,中レベルの大気質,o3,,19.22,57.96,9.8,,,,,
神戸市 須磨区,2025-05-15 15:00:00+00:00,55.0,中レベルの大気質,o3,,19.96,57.03,10.62,,,,,
神戸市 須磨区,2025-05-15 16:00:00+00:00,58.0,中レベルの大気質,o3,,18.97,52.27,9.91,,,,,
神戸市 須磨区,2025-05-15 17:00:00+00:00,60.0,良い大気質,o3,,18.86,49.94,9.93,,,,,
神戸市 須磨区,2025-05-15 18:00:00+00:00,63.0,良い大気質,o3,,18.84,46.25,10.74,,,,,
神戸市 須磨区,2025-05-15 19:00:00+00:00,64.0,良い大気質,o3,,21.85,45.25,11.82,,,,,
神戸市 須磨区,2025-05-15 20:00:00+00:00,68.0,良い大気質,o3,,21.83,40.1,12.97,,,,,
神戸市 須磨区,2025-05-15 21:00:00+00:00,76.0,良い大気質,pm25,,21.06,28.5,21.51,,,,,
神戸市 須磨区,2025-05-15 22:00:00+00:00,75.0,良い大気質,no2,,21.86,14.07,32.97,,,,,
神戸市 須磨区,2025-04-19T11:00:00Z,58,中レベルの大気質,o3,N/A,30.05,53.16,8,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-04-19T10:00:00Z,59,中レベルの大気質,o3,N/A,29.06,51.32,11.94,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-04-19T09:00:00Z,48,中レベルの大気質,o3,N/A,30.77,65.06,9.14,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-04-19T08:00:00Z,53,中レベルの大気質,o3,N/A,30.93,59.28,12.5,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-04-19T07:00:00Z,57,中レベルの大気質,o3,N/A,34.06,53.55,15.72,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-04-19T06:00:00Z,57,中レベルの大気質,pm25,N/A,37.63,46.45,28,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-04-19T05:00:00Z,50,中レベルの大気質,pm25,N/A,45.39,36.74,36.69,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-04-19T04:00:00Z,51,中レベルの大気質,pm25,N/A,44.63,38.52,27.15,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-04-19T03:00:00Z,52,中レベルの大気質,pm25,N/A,45.62,27.41,29.99,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-04-19T02:00:00Z,63,良い大気質,pm25,N/A,37.43,39.29,33.22,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-04-19T01:00:00Z,66,良い大気質,pm25,N/A,31.48,18.88,36.3,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-04-19T00:00:00Z,66,良い大気質,pm25,N/A,29.95,16.08,28.74,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-04-18T23:00:00Z,71,良い大気質,pm25,N/A,26.76,27.06,21.23,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-04-18T22:00:00Z,70,良い大気質,pm25,N/A,25.83,31.26,14.6,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-04-18T21:00:00Z,67,良い大気質,o3,N/A,26.27,41.17,12.29,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-04-18T20:00:00Z,65,良い大気質,o3,N/A,26.67,44.28,8.56,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-04-18T19:00:00Z,62,良い大気質,o3,N/A,29.46,48.18,5.74,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-04-18T18:00:00Z,62,良い大気質,o3,N/A,31.53,48.15,5.61,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-04-18T17:00:00Z,63,良い大気質,o3,N/A,31.51,47.19,7.19,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-04-18T16:00:00Z,66,良い大気質,o3,N/A,31.03,42.32,14.62,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-04-18T15:00:00Z,65,良い大気質,o3,N/A,31.57,44.37,10.49,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-04-18T14:00:00Z,66,良い大気質,o3,N/A,33.26,42.59,13.79,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-04-18T13:00:00Z,64,良い大気質,o3,N/A,30.65,45.47,13.42,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-04-18T12:00:00Z,62,良い大気質,o3,N/A,33.5,47.48,12.49,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-04-18T11:00:00Z,56,中レベルの大気質,o3,N/A,32.53,55.24,9.89,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-04-20T11:00:00Z,64,良い大気質,o3,N/A,16.78,45.24,14.77,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-04-20T10:00:00Z,66,良い大気質,o3,N/A,17.57,42.38,15.39,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-04-20T09:00:00Z,66,良い大気質,o3,N/A,19.69,43.36,11.68,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-04-20T08:00:00Z,70,良い大気質,pm25,N/A,21.12,37.77,16.43,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-04-20T07:00:00Z,71,良い大気質,o3,N/A,25.82,36.56,12.19,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-04-20T06:00:00Z,74,良い大気質,o3,N/A,20.04,33.45,16.25,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-04-20T05:00:00Z,71,良い大気質,o3,N/A,23.64,37.15,13.07,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-04-20T04:00:00Z,68,良い大気質,o3,N/A,19.72,40.09,10.03,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-04-20T03:00:00Z,67,良い大気質,o3,N/A,17.75,41.21,9.18,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-04-20T02:00:00Z,70,良い大気質,o3,N/A,20.57,38.27,11.96,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-04-20T01:00:00Z,66,良い大気質,o3,N/A,19.63,43.07,10.28,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-04-20T00:00:00Z,68,良い大気質,o3,N/A,18.72,40.32,8.32,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-04-19T23:00:00Z,63,良い大気質,o3,N/A,21.44,46.1,6.94,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-04-19T22:00:00Z,63,良い大気質,o3,N/A,20.55,47.19,5.25,N/A,N/A,N/A,N/A,N/A
